33189,28112,25075,22153,19287,16760,13833,23751,23826,13422,6413,3132,1946,1488,766,220,213,73,58,48,86,3,0,6,0,1,1,5,1,30
18376,17203,15829,13844,11800,9972,8516,15434,14279,7064,3167,1685,876,667,336,56,51,16,24,12,34,0,0,0,1,2,0,0,0,13
36307,27824,23285,19340,15952,13241,11379,17340,20399,13730,7534,4606,2994,2331,1893,557,488,252,292,227,548,4,3,2,4,2,0,1,2,45
170740,162341,149835,131088,114897,100437,88618,175301,146128,76574,24017,9904,5529,3394,1767,354,438,96,61,40,313,2,3,4,1,1,2,7,11,87
206312,159762,132422,108298,87146,69308,55350,83434,84939,60828,36668,21640,14718,13507,16861,982,779,508,404,491,1064,6,2,6,3,3,0,1,9,65
28538,26297,22983,19075,16010,14350,12318,24196,22160,12042,5104,2977,1687,1180,848,90,88,46,30,38,70,2,0,0,0,2,0,1,2,18
25321,22003,20047,17209,15285,13440,11893,20676,15743,10483,6136,2843,1784,987,666,242,156,65,86,74,123,0,1,1,0,0,0,0,2,38
2342,2473,2414,2094,1850,1718,1579,3282,2071,800,389,120,90,74,63,20,4,12,6,5,8,0,0,0,0,0,0,0,1,4
21444,14024,10442,8228,6452,5520,4932,8118,8441,5434,3890,1778,1381,1289,3604,153,138,48,119,152,277,1,0,2,0,1,0,0,1,11
10210,9091,7944,6763,5642,4826,4038,7490,7052,4152,1861,788,474,253,138,17,6,8,6,6,8,1,0,0,0,0,0,0,0,3
4158,2678,2037,1580,1260,1068,913,1463,1609,1125,638,350,141,230,481,31,28,34,42,30,64,0,0,0,0,0,0,0,0,3
66312,51714,43309,36574,30725,25669,21814,36943,31567,20807,14804,6968,5497,5059,6497,554,573,291,270,322,675,1,4,1,1,11,1,3,3,58
11849,12388,11647,10897,10160,8472,7534,14291,11715,4215,1458,702,374,365,194,67,25,19,11,20,35,0,0,2,0,0,0,0,0,8
9330,8232,7513,6798,5449,4461,3418,4831,6660,4472,2080,929,462,246,128,44,39,14,2,4,21,0,0,1,0,0,1,2,1,6
4398,2843,2069,1716,1376,1192,990,1694,1960,1487,875,379,196,189,289,14,25,6,16,5,24,0,0,0,0,0,0,0,0,1
6184,6346,6743,6656,5737,4755,3611,6524,6854,3038,956,366,171,80,71,9,21,6,8,4,8,0,0,0,0,0,0,1,0,1
19600,17495,16064,14941,13917,12725,10590,18255,14574,6877,3978,2070,1423,825,811,235,202,86,83,66,204,5,0,1,4,0,0,1,1,30
2537,2034,1714,1258,956,771,695,1142,906,803,671,389,345,222,151,50,36,12,8,14,20,0,0,0,0,0,0,0,0,2
4801,3091,2077,1391,1075,845,801,1322,1817,1368,1654,372,189,281,720,35,36,7,22,20,60,0,0,0,0,0,1,0,1,3
149082,121158,109052,94305,78611,64977,54630,93519,89799,65692,33058,15776,9401,6076,4654,1006,900,354,417,347,736,6,5,11,4,5,1,6,7,123
2382,1562,1205,905,663,516,483,726,1112,1041,936,318,227,149,244,11,32,10,9,7,18,0,0,0,0,0,0,1,0,1
12052,8541,8266,8061,8071,7558,6759,13951,9214,5533,2358,1151,579,321,213,74,88,19,18,18,68,0,0,0,0,0,0,0,0,5
28715,22435,17302,13537,10513,8808,7564,17093,16757,9806,4263,1632,1395,1360,1795,45,41,18,28,24,46,0,0,0,1,0,0,1,0,8
3489,3497,3132,2652,2357,2262,2119,1904,2025,4375,2874,1529,653,220,144,95,88,96,39,5,2,3,0,2,2,4,4,0,0,1
2170,1878,1701,1354,1063,893,771,1391,1243,750,355,228,150,122,86,8,2,6,2,10,2,0,0,0,0,0,0,0,0,3
2838,2377,2088,1759,1619,1460,1397,3487,1968,899,349,148,75,87,66,11,21,8,2,0,12,0,0,0,0,0,0,0,0,3
9137,7678,6885,6442,5778,5059,4410,9268,9353,3497,817,387,168,128,86,3,39,5,0,4,16,0,0,0,0,0,0,0,0,1
7734,8300,7905,6997,6894,6174,5871,11496,5827,2727,1339,788,363,201,159,43,35,8,10,13,26,3,1,0,0,0,0,0,1,8
4056,2648,2065,1410,1139,934,725,891,1333,1261,800,539,327,274,313,62,22,5,19,12,22,0,0,0,0,0,0,0,0,4
2440,2125,1945,1773,1492,1266,1098,2130,1899,848,384,205,187,83,30,28,25,16,0,5,20,0,0,1,0,0,0,0,0,5
169961,134051,120232,102365,85515,71717,60319,99873,113292,75000,34540,16969,10819,8361,5103,1112,1224,396,331,196,550,8,3,10,3,5,4,7,8,122
4776,4761,4656,4298,4293,3552,2922,5592,3667,1481,780,430,280,180,303,21,29,10,6,29,39,0,0,1,1,0,0,0,0,2
21092,15136,12424,10358,8986,8260,7497,16222,13747,8156,4485,1585,867,642,603,75,76,14,12,17,85,0,0,0,0,0,0,1,0,10
12023,10210,9460,7980,6618,5328,4204,6514,6878,4834,3507,1415,966,738,583,170,151,68,56,61,116,0,1,1,3,2,0,2,0,23
8513,6362,5181,4013,3214,2699,2350,3693,3558,4253,2658,864,626,443,740,34,43,20,30,43,67,0,0,0,0,0,0,0,1,8
3061,1969,1484,1279,995,892,741,645,652,623,945,1252,1211,1128,1610,337,331,162,132,88,128,462,21,14,6,8,14,6,2,28
4588,3513,3001,2634,2282,1982,1699,1492,1358,1140,1875,2747,2338,1666,1323,451,422,188,183,123,194,144,7,5,10,0,2,0,0,4
6562,4184,2894,2183,1466,1325,1115,1874,1919,1696,1138,438,439,552,1198,17,43,6,28,14,67,2,0,0,0,0,0,0,1,2
27677,18227,13164,9918,7640,6037,4985,6775,7551,6753,4510,2900,2167,2165,1948,83,91,41,48,57,113,0,1,1,0,1,1,2,1,7
82199,62751,47982,36927,29207,22971,18325,27257,25025,17474,12942,8848,7960,7821,8162,401,320,232,115,156,424,2,2,1,0,1,1,2,1,16
2530,2663,2856,2431,2213,1890,1798,1700,1401,1260,1934,2816,1792,942,654,352,210,159,99,69,61,30,14,4,4,2,0,4,0,2
24365,19962,18770,16862,14292,12050,9797,16838,18762,10955,5279,2478,1300,808,538,162,180,60,47,60,101,0,0,1,1,0,1,1,1,25
36127,25900,20121,16034,13635,11667,10820,20918,17560,14055,8705,3073,2361,2109,2849,187,201,115,180,236,654,3,1,1,3,4,0,0,2,17
3161,1997,1486,1172,1045,889,826,1346,1657,1501,1068,257,168,119,118,8,23,3,14,2,6,0,0,0,0,0,0,0,2,7
8649,8434,8203,6709,5198,3828,2972,4048,4385,3915,2234,1397,1034,595,340,78,56,23,21,12,45,0,1,2,1,0,0,1,0,18
4873,3309,2527,1940,1416,1230,1103,1941,3079,2308,1043,415,325,213,311,12,14,10,12,9,48,0,1,0,0,0,0,0,0,4
4161,2429,1935,1499,1219,913,732,1029,1426,1293,1078,409,223,285,386,17,22,12,16,21,7,0,0,0,0,0,0,0,0,2
21006,19596,17597,14772,12944,10830,9671,18837,11021,5844,3601,2312,1622,1258,593,64,72,17,38,24,45,1,0,0,1,2,0,0,0,3
3198,2610,2645,2371,2120,1696,1516,2822,2564,1338,451,234,105,46,25,16,16,8,4,2,4,0,0,0,0,0,0,0,0,1
3310,3780,3681,3396,3196,2473,2131,4391,3183,927,439,198,150,190,94,10,10,4,0,4,0,0,0,0,0,0,0,0,0,1
40291,37738,35142,31365,27408,23672,20109,36506,27536,15467,10707,4470,2930,1849,1743,205,178,109,98,56,175,1,0,1,0,0,0,0,2,32
3425,2684,2357,2365,2230,2016,1760,3589,3001,1127,524,167,54,63,40,14,37,2,8,0,12,0,0,1,0,0,0,0,1,3
14942,13765,12651,10720,10014,9210,8764,15791,7894,5174,3115,1795,1157,930,552,141,186,58,59,63,125,3,1,0,0,4,0,1,3,26
5136,2822,2019,1524,1110,898,781,1208,1619,1748,2300,510,354,368,776,83,38,36,34,34,70,0,0,0,1,0,0,0,0,1
8017,6003,4911,3897,3464,3034,2843,5103,4050,2837,1749,886,582,287,295,57,48,27,14,36,58,0,0,2,0,1,1,1,0,19
3526,2819,2178,1413,1112,880,788,1418,1365,814,661,326,322,270,242,25,33,16,3,4,28,0,0,0,0,0,0,1,0,4
11505,9990,7994,5799,4371,3442,2920,4732,5691,4005,2120,1317,953,1362,679,114,52,32,33,9,12,0,1,2,0,0,0,0,0,7
3515,2865,2367,1827,1537,1236,1144,2426,1650,1159,512,333,238,136,296,28,20,6,4,16,11,0,0,0,0,0,0,1,0,1
282930,276847,271278,250893,222315,184479,150853,275104,230839,111820,52096,24789,15591,12345,12662,1921,1865,578,552,616,1791,14,8,13,5,10,4,31,18,328
3380,2672,2323,1932,1787,1595,1517,1435,1240,1184,2060,2757,2036,1731,736,326,170,113,73,36,22,38,2,2,2,1,2,2,2,6
4221,3565,3180,2582,2241,1862,1690,1401,1284,1958,2012,1546,1228,751,465,465,329,309,329,56,18,4,21,4,8,10,16,0,0,1
21539,18806,18426,16527,14708,12388,10324,18724,18041,9299,4268,2054,1056,564,283,143,138,28,34,13,105,1,1,4,2,2,0,2,3,21
3770,2911,2716,2188,1876,1597,1228,1901,2753,1452,701,339,194,188,128,7,10,10,4,2,2,0,0,0,0,0,0,0,0,3
102906,91892,84331,76947,71248,63556,57440,116669,81253,36790,14914,6462,4115,2993,2055,493,579,246,207,137,364,3,2,4,0,3,3,4,9,100
3858,2872,2384,1780,1302,1099,905,1574,1291,853,531,334,375,378,287,10,5,0,2,2,4,0,0,0,0,0,0,0,0,1
11476,12588,12141,11649,10347,8508,6627,12659,12158,5162,1686,681,388,222,60,22,19,8,10,4,3,0,0,0,0,0,0,0,0,3
8475,5846,4503,3578,3049,2492,1909,3428,3773,2421,1684,717,672,586,1316,53,27,21,24,52,181,0,0,0,0,1,0,1,1,3
94151,95952,79391,60294,50867,41669,32735,44833,43513,31559,20679,14007,9504,7264,6848,644,712,369,509,479,1057,8,1,3,5,7,5,3,9,62
4220,3224,2618,2114,1585,1313,1292,2342,2577,1714,1067,297,193,201,237,15,10,4,2,3,5,0,0,0,0,0,0,0,0,3
61226,52174,48234,42797,36963,30872,26528,44538,40627,26761,12343,5954,3600,2630,1843,385,408,194,131,131,370,3,3,2,0,2,1,4,1,45
3239,2578,2006,1601,1274,1059,845,1293,1473,886,453,238,236,261,496,22,19,21,24,30,83,0,0,1,0,0,0,0,0,3
37324,41799,43402,39651,35160,30711,27089,56958,37761,15576,5769,2336,1209,777,490,102,88,15,18,12,112,0,0,0,0,0,1,1,1,22
3643,3484,2835,2479,1897,1518,1198,1735,2003,1646,807,432,223,155,85,8,10,6,8,8,6,0,0,0,0,0,0,1,0,2
256533,243164,232282,207449,173204,136227,106938,178974,202380,123553,52041,20201,11460,8532,5997,843,746,241,230,184,650,9,3,16,8,9,3,21,8,150
28217,25064,22181,18986,16503,14126,11983,20553,17552,9311,4509,2723,1815,1472,1221,223,212,111,102,113,196,2,3,0,2,1,1,0,0,27
39281,28016,21557,17132,14113,12416,11502,22161,29248,14004,5784,2475,1462,1089,578,111,161,56,52,42,109,1,2,4,0,2,0,1,2,27
52664,44719,41099,35699,29125,22101,16775,23002,28244,21213,12885,7145,4284,3175,1735,557,465,155,134,103,356,4,2,5,1,1,0,8,10,92
2586,2245,1820,1546,1291,1079,850,1178,1529,1009,601,300,211,127,142,16,22,4,6,2,14,0,0,0,0,0,0,0,0,1
120080,155638,161733,151685,145109,130906,121235,228434,112321,48313,21341,10828,5776,3723,2043,815,998,261,198,147,677,3,4,22,2,2,3,15,11,164
55587,38693,36661,36737,33264,28745,25165,52041,43541,27147,10059,3829,2458,1372,732,177,174,80,69,52,140,2,1,4,0,1,0,3,0,56
54148,37864,29851,22348,16990,13521,11988,18314,22428,17825,10244,4908,4276,3942,4683,454,427,157,171,136,579,4,1,1,0,3,2,3,2,43
2349,2601,2620,2353,2091,1869,1786,3780,1931,879,377,235,105,72,59,25,15,4,4,4,14,0,0,0,0,1,0,0,0,5
3129,2461,2063,1623,1309,1171,995,1730,1703,1052,779,449,294,197,118,24,41,7,8,6,28,1,0,1,1,0,0,0,0,4
288305,215726,173357,139012,117143,100969,89748,174713,183707,107044,48449,21708,13549,10133,5978,1248,1309,397,295,258,1232,9,6,18,2,5,3,26,11,297
374714,334464,297926,261434,238022,210327,192331,415220,324718,136344,48450,15779,9759,7282,6745,651,602,281,234,264,598,2,1,6,1,0,1,6,3,53
2845,2447,2363,1996,1732,1537,1095,1943,1897,1029,652,308,137,104,142,26,8,6,6,8,11,1,0,1,0,0,0,0,0,1
30353,25282,20997,17103,14278,12157,10688,19492,17046,11001,5952,2792,1924,1335,915,160,159,97,76,70,154,2,1,0,0,3,0,0,1,33
3030,3037,2476,1966,1666,1439,1273,2373,1979,972,491,322,259,288,43,18,6,18,6,8,24,0,0,0,0,0,0,0,0,2
77586,59128,50344,40654,32522,26112,22929,35370,42082,35440,17763,9907,6786,4642,2931,546,567,240,257,265,490,5,1,5,2,2,1,6,4,67
41560,53690,57277,54628,52595,45539,37228,78007,46212,14794,5463,2561,1424,1482,1266,152,119,42,77,51,137,1,0,1,1,1,0,0,0,14
42129,36712,29627,23723,20347,18062,17084,39463,31801,14707,6355,3422,2164,1386,971,196,293,27,49,44,391,0,2,3,0,1,3,12,2,97
4029,2981,2076,1607,1162,1009,906,1288,1454,1483,1007,396,333,394,294,48,43,39,32,8,22,1,0,0,0,0,0,0,0,8
22725,17028,15690,14337,12529,10141,8196,12121,16033,9909,4735,2199,1136,732,564,230,360,90,65,31,148,2,0,0,0,0,0,2,0,29
68714,57136,49318,41308,35032,27964,21962,34607,36214,30269,17720,7249,3806,3082,1922,306,295,138,106,109,303,6,2,3,0,2,0,3,5,37
95658,80325,73751,66006,58744,50150,43174,87636,75336,39667,16688,7973,4474,2572,1687,490,442,174,130,117,413,4,2,5,3,2,0,3,5,82
4185,3374,2749,2012,1507,1242,1111,1563,1720,1342,735,490,363,299,143,49,22,28,22,20,22,0,0,0,1,0,0,0,0,6
41410,31918,26546,21386,16818,13903,10963,16204,19768,17372,11810,4540,3382,2386,2289,217,273,68,102,133,321,2,1,4,1,3,1,3,0,34
96427,60563,61842,57508,53428,51169,46622,60488,73315,75680,19211,6233,3262,1524,714,426,464,26,45,14,150,0,0,1,0,1,1,0,0,54
87324,78410,71650,61152,50933,40803,33434,58080,46976,29079,18222,9071,5265,4853,5382,649,755,473,613,742,1214,9,0,6,0,15,0,6,13,80
3043,2728,2595,2358,2106,1726,1524,2915,2623,1041,464,229,154,108,78,16,14,4,10,4,20,0,0,0,0,0,0,0,2,1
117734,114244,109054,98253,85996,70832,58199,114638,107499,51390,19125,6599,3826,2112,1214,288,212,90,72,88,216,1,3,1,0,3,0,4,1,31
3551,2784,2323,1751,1389,1155,922,1359,1955,1475,587,423,328,251,118,62,17,7,17,4,10,0,0,0,1,1,0,0,1,8
2849,2542,2433,2210,2159,1789,1646,3324,2481,1108,427,151,116,41,50,3,11,3,2,8,3,0,0,0,0,0,0,0,0,3
84715,95936,91398,80726,74700,70667,75118,135028,47383,25251,14686,9788,6077,3991,1546,354,265,181,138,126,382,1,3,1,1,0,0,4,2,33
3092,2553,2462,2006,1735,1382,1115,2114,1773,1678,780,406,270,66,39,25,26,6,1,2,13,1,0,0,0,0,1,0,0,4
1856,2670,2560,2302,1795,1560,1516,4156,1602,680,311,178,167,101,98,16,30,18,19,12,10,0,0,0,0,1,0,0,1,6
56787,42630,35208,29735,24462,19779,16594,26771,30134,21571,12339,5551,3919,3388,4682,437,416,203,331,253,583,2,0,2,1,6,2,2,4,39
64671,43389,33120,26076,21621,18573,16398,30286,30810,25224,22502,4440,2627,1939,1685,293,478,79,107,72,450,3,5,3,1,3,0,16,5,91
85544,73093,63690,53374,44974,37434,30830,55065,45370,26399,15692,9414,7273,6664,5052,907,682,410,479,393,845,19,6,9,2,13,1,6,12,109
3891,3348,2849,2345,1896,1578,1362,2234,2247,1717,1112,535,305,280,118,49,27,30,20,13,14,1,0,1,1,0,0,0,2,9
93025,64631,51005,41917,35764,30663,27425,49648,71933,46906,22063,9472,6257,4271,3710,421,517,173,119,123,533,6,0,5,0,3,0,3,5,65
3808,2672,2262,1901,1572,1055,948,1412,2036,1751,1343,379,392,322,556,31,13,8,11,8,11,1,0,0,0,0,0,0,1,3
2243,2514,2572,2306,1947,1461,1205,1815,2291,1097,364,205,82,28,19,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3871,3729,3146,2489,2049,1840,2118,4277,1742,1161,574,383,316,254,108,18,17,0,8,8,10,2,0,0,0,0,0,0,0,2
42957,35813,33422,29919,26664,23175,20814,42357,32625,16593,6917,3099,1568,928,529,147,149,46,44,51,113,0,0,0,2,0,0,0,1,24
3607,2890,2452,1887,1724,1410,1277,2577,2440,1967,1103,346,229,179,80,15,26,9,4,0,21,1,0,1,0,0,0,0,0,4
4742,3919,3145,2515,2114,1790,1382,1977,2982,2166,977,422,245,191,76,19,19,4,4,3,7,0,0,1,0,0,0,0,0,2
87512,86007,79757,67444,59283,50381,42823,78225,57695,30466,18577,9352,6322,5487,4671,469,397,227,226,208,416,4,0,11,1,6,1,4,4,90
131566,96524,75921,58617,47274,38589,33299,55289,60503,41013,20558,11382,8500,9476,15810,935,793,489,608,639,1453,4,5,5,3,6,1,2,10,68
240996,209149,198620,181270,163910,143870,126848,253480,184212,93874,42989,21557,12507,8226,5109,1523,1596,472,498,437,1193,17,6,14,5,7,0,15,15,261
2932,3107,2722,1934,1327,1015,913,1199,1093,769,584,367,406,370,195,9,5,4,4,1,6,0,0,0,0,0,1,0,1,1
62777,51796,45226,36635,28285,21868,16959,19918,27852,27569,16009,8373,5387,4249,3075,765,548,306,200,214,566,55,6,10,7,11,0,12,6,107
82442,81996,77543,68054,57253,45996,36070,60991,54231,25727,14759,8959,6969,6166,3839,867,628,288,266,165,330,9,3,11,3,7,2,9,17,97
108395,87523,79613,71117,62878,55148,47334,89954,78620,42708,19962,9668,5835,4146,2560,779,733,252,247,204,580,10,2,4,4,6,0,7,6,115
4076,3229,2830,2507,2056,1736,1549,2448,2904,1629,660,275,245,196,129,18,19,10,6,9,10,0,1,0,0,1,0,0,0,5
329408,251881,236785,229604,215176,190242,171677,342189,231718,137992,61951,25347,11912,7294,4417,1490,1651,388,317,249,1389,8,8,12,9,4,3,24,19,310
74333,61946,58743,52911,46244,40413,34340,60774,58827,34180,15705,7038,3802,2159,1590,510,406,169,135,104,329,6,1,8,2,1,0,1,0,70
33991,27950,24409,19834,16446,13462,11404,15496,18442,16923,8593,5036,3032,2056,1463,377,352,174,189,145,394,3,1,3,1,6,0,0,7,61
37342,30595,29772,25364,21561,18413,15913,28277,26023,19892,8444,4158,2126,1236,761,175,204,61,55,44,181,2,1,1,0,0,1,2,0,28
2532,2589,2876,2807,2465,1894,1500,2600,2686,1152,434,254,80,75,56,11,6,0,0,0,10,0,0,0,0,0,1,0,0,1
2850,2604,2487,2059,1799,1504,1285,2534,1840,1092,474,285,268,106,69,27,21,6,10,4,16,1,0,0,0,0,0,0,0,2
4126,3427,3358,2661,2248,1811,1596,2637,2541,1702,906,414,267,137,93,23,13,17,13,12,42,0,0,0,0,0,0,0,0,9
3307,3074,2488,1767,1400,1080,943,1565,1445,711,485,303,355,374,237,20,14,0,4,8,15,1,0,0,0,1,0,0,0,2
3269,2911,2412,1862,1372,1246,978,1697,1386,724,502,396,372,472,165,35,34,22,22,6,19,2,0,0,0,1,0,1,0,5
2787,2367,2272,1713,1285,1089,1002,1279,1413,1125,680,418,235,147,152,14,9,8,10,8,20,0,0,1,0,0,0,0,0,5
262360,240361,231321,209995,187669,159245,133707,244872,210775,104348,47780,22675,13551,10038,9522,1776,1674,666,639,620,1706,23,2,15,10,15,5,20,16,267
3988,2969,2524,2015,1601,1231,1166,994,898,803,1064,1397,1681,1207,1228,404,298,219,210,281,269,256,23,24,10,22,18,42,16,32
184084,139937,110722,89168,72649,59561,50555,78910,104427,79081,35545,18429,11046,11272,7122,867,791,352,364,296,609,5,1,5,0,8,2,4,11,72
221408,239740,241513,223607,203630,176187,149470,287318,202220,83193,33298,17010,10129,7698,5046,888,818,324,304,332,996,8,5,4,1,3,5,8,3,116
3108,2693,2367,2105,2007,1771,1714,3519,2299,954,483,231,122,73,52,4,25,2,4,2,26,0,0,0,0,0,0,0,0,1
32973,31089,29331,25930,23027,19434,16320,32965,28652,13359,7430,1904,952,586,432,72,115,28,9,6,104,0,0,0,0,1,0,0,1,21
89311,56407,41788,32906,25708,20528,17226,24508,29897,27922,21587,9895,8160,7949,15722,966,985,477,555,539,1528,8,1,5,3,1,2,5,7,106
62151,45579,40379,29879,20444,15038,12140,15359,20919,25380,21476,8623,5858,3987,4517,535,369,227,300,298,483,4,2,1,2,3,1,0,3,53
216867,176753,156245,132794,112407,93684,77952,120791,121451,80778,43688,23276,15990,13974,12198,2187,2250,889,1085,953,2348,21,5,20,3,16,7,26,30,343
3767,3488,3347,2675,2523,2345,1964,3863,2713,1223,618,334,205,153,72,23,26,8,8,14,4,1,0,0,0,0,0,0,0,1
3103,1728,1248,929,710,487,430,510,906,1199,840,362,222,178,389,28,19,12,14,32,84,0,0,0,0,0,0,0,0,3
217718,224804,219582,195843,174779,151216,129412,258484,158702,71353,37249,19481,12906,11448,9642,1080,1081,462,356,387,989,10,4,10,0,9,7,10,7,159
2225,2111,1551,1207,1044,835,810,1808,1603,761,248,197,98,83,35,26,25,12,10,3,3,0,0,0,0,0,0,1,0,3
3663,3169,2970,2614,2159,1760,1468,2059,2230,1712,831,404,246,140,81,24,23,12,6,4,22,0,0,0,0,0,0,0,0,6
78990,57677,42826,31635,24685,20852,18016,32191,38728,28568,12812,5679,4200,3558,2988,322,276,130,106,93,171,3,1,3,0,0,0,1,1,21
419521,412384,375012,308645,268958,233229,211496,375323,235474,131320,76432,44684,32482,32491,17414,2900,2590,1478,1271,1144,2148,24,9,22,8,27,10,20,25,276
57313,53889,52088,44153,37876,32913,28921,57105,36309,18428,13517,6775,4635,2975,3451,303,175,88,75,48,91,5,0,6,3,0,0,1,1,41
155671,132986,121949,106682,90574,73578,60086,100409,109878,67432,34112,14714,9513,7246,5303,973,874,369,378,218,498,10,3,6,1,5,3,8,7,104
199253,155982,116869,98998,89955,72756,62486,107455,148171,121222,45131,24716,11469,6979,4320,1605,1956,542,483,474,1277,2,2,1,0,3,0,1,6,89
29797,26306,24127,21828,20252,17502,14569,27070,20619,9376,4910,2695,1702,1685,1449,234,206,80,68,66,208,1,1,1,0,2,0,2,0,37
214468,219262,200837,175690,155263,127768,101384,170131,166173,76306,34349,16938,12681,18867,14824,1354,1284,574,573,492,1181,14,8,7,0,4,3,9,10,111
237600,292374,311406,316278,310471,279526,247659,560206,281939,65288,22309,5110,2857,2314,2517,224,250,82,82,106,237,1,0,2,0,0,2,4,1,31
53948,34258,29037,23910,20223,17648,15469,23043,20978,18019,13194,12752,3083,1984,910,473,375,331,224,275,1000,1,0,2,0,0,0,0,1,25
2476,2358,2191,2186,1981,1761,1503,2863,2292,893,331,172,73,48,35,14,10,2,4,8,46,0,0,0,0,0,0,0,0,2
135428,78494,59044,48800,41649,36158,32752,47736,85167,76361,50548,8930,7452,5836,7278,130,144,43,28,40,222,0,0,0,1,0,0,1,0,28
66781,46876,40937,36106,31124,26767,24439,40975,48492,32050,15170,9154,4002,2531,1223,451,619,139,161,119,436,4,2,7,3,7,1,8,9,138
3137,2183,1738,1281,1043,754,716,1316,1330,1056,482,276,251,239,297,56,34,9,13,14,45,0,0,0,0,1,0,0,1,8
199796,155012,135992,115697,99049,82702,70429,120241,121859,76534,38083,18129,12207,9946,9259,1495,1566,672,746,662,1367,17,10,13,8,14,4,8,28,244
51505,41265,34405,28345,23345,19637,16515,27963,25068,16454,9854,5243,4475,5038,4965,603,642,307,371,389,758,5,4,6,0,4,0,1,7,60
69374,75758,76800,74643,70828,62462,54996,115564,74622,24963,8522,3578,1773,963,902,189,173,36,30,44,213,1,0,1,0,0,1,0,1,23
102551,86013,68586,53105,42727,34096,29007,53877,53869,32984,15559,8368,6054,5937,4981,243,259,105,121,106,352,1,0,0,1,1,0,0,1,21
3369,3380,3214,2856,2484,2261,1852,3340,2676,1197,597,296,171,89,81,13,25,16,18,18,18,0,0,0,0,0,0,2,0,4
220894,268325,278060,272731,258474,223511,190613,403840,263434,75929,25259,9967,5464,3746,3376,365,265,133,139,142,291,6,1,0,0,1,0,2,1,33
53027,38596,31123,24463,19559,15763,13090,18660,21928,16631,10312,6437,5017,4767,3376,779,775,375,486,377,739,11,3,4,2,4,2,3,17,107
121076,119736,115861,105118,96728,84088,71193,131407,103942,46598,19761,9897,6340,4680,3254,450,562,95,64,46,490,4,8,6,2,1,5,19,11,158
43283,40251,37665,33227,29264,25182,22336,49355,37377,15560,6280,2629,1541,1000,759,145,146,73,43,75,212,1,2,1,0,3,1,4,2,25
54018,42132,39631,35873,28790,23680,20733,32486,35085,27438,17720,8183,2879,1574,943,388,406,100,72,44,161,2,0,3,2,0,0,1,2,48
364004,278019,224215,181690,148197,121214,101309,153609,206425,139790,73301,37831,26196,19985,14749,3192,2107,2010,1024,994,2598,399,10,10,12,23,6,21,49,262
68390,49459,41252,35227,28833,23904,20584,31768,35359,35042,23344,13421,8207,5052,3012,1345,1594,360,281,243,403,9,1,6,0,6,0,4,5,186
3177,2287,1814,1446,1146,1016,908,1458,2255,1416,771,332,176,131,132,22,13,2,6,2,4,0,0,0,0,0,0,1,0,1
2877,2127,1841,1310,896,853,674,1051,1283,956,739,318,392,168,165,25,17,6,5,17,72,1,1,0,0,0,0,0,1,1
172381,140451,118572,95509,77049,62433,51513,84664,87314,63275,37352,18424,11051,7716,5414,1076,792,379,381,296,651,7,1,9,4,3,1,2,8,114
2657,3015,3248,3021,2913,2626,2665,5593,2691,735,287,96,56,23,22,8,4,1,0,0,2,0,0,1,0,0,0,1,0,3
249062,248295,230827,210980,194190,171918,149321,290793,162962,55698,27779,17319,12919,14636,20952,1065,766,380,425,394,637,5,1,9,4,2,0,6,10,79
31017,20641,15863,12364,9740,7596,6672,8235,12324,10026,6271,3568,3143,3084,3030,385,354,180,239,233,504,7,3,3,5,6,4,4,9,61
60901,53654,48731,43834,38066,30028,23616,37223,40628,22877,12015,6122,4399,4418,3648,540,509,286,297,287,589,6,1,3,0,5,2,3,9,91
164965,146153,136025,118959,104071,90067,79070,134501,111298,69366,36442,20664,9994,6600,3490,1249,1468,395,359,321,1386,5,7,10,2,5,4,31,11,223
42475,33875,30787,26005,22161,19064,16682,29554,28171,16872,8627,3810,2411,1607,747,197,138,78,39,64,139,1,1,2,0,0,1,4,1,25
142623,135933,124275,110512,98974,82526,68137,118154,111876,63616,24478,12292,8530,7499,5961,830,713,384,337,257,594,11,1,2,1,5,0,3,5,85
56867,72213,75911,69294,59925,48422,37946,66147,61776,28521,11061,4735,2094,1318,602,147,141,64,54,34,84,1,0,1,0,0,0,0,0,11
202545,161681,168534,156316,134429,117519,104013,193213,166326,121092,59122,22995,13274,7406,4047,1363,1037,325,399,319,879,16,3,19,5,4,3,9,7,408
3252,2905,2633,2583,2354,1839,1455,2280,3093,1387,556,169,75,64,21,10,11,4,4,4,20,1,0,0,0,1,0,0,0,6
47171,34855,29210,24329,20485,17498,14630,25942,23992,15171,7493,3474,2636,2524,3499,300,263,169,161,279,644,0,1,0,1,0,0,2,2,17
3336,3267,2790,2363,2042,1801,1394,2918,2043,1332,711,424,204,141,73,18,36,6,2,7,17,0,0,0,0,0,0,0,0,2
3587,3341,3014,2519,2131,1877,1594,2852,2774,1439,505,226,150,123,107,8,4,3,6,8,6,0,0,2,0,1,0,2,0,1
4738,3010,2107,1462,1161,908,800,982,1450,1515,1427,352,345,253,420,19,27,16,14,8,34,0,0,0,0,0,0,0,0,4
329733,302409,302547,274282,237551,195330,159987,278639,252622,163326,64848,25982,17725,12326,11410,1458,1258,692,613,534,1158,29,2,7,5,8,3,10,8,162
